Speaker,Start Time,End Time
SPEAKER_01,6.0553437500000005,9.46409375
SPEAKER_02,10.915343750000002,40.95284375
SPEAKER_01,41.729093750000004,160.02284375000002
SPEAKER_02,160.71471875,162.04784375
SPEAKER_00,162.48659375,275.05971875
